Situacao	Var_Desconto	Descricao	Codigo	Avaliacao	Preco_Original	Preco_A_Vista	Produto	Data_Captura
		Kit Sousplat Love You Dad  6 Pecas  Com Base	1570076821				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Xadrez Laranja E Azul  12 Pecas 	1570076616	0	256.56		Jogos Americanos	2023-10-05
		Kit Sousplat Pai Flork  8 Pecas  Com Base	1570246669				Jogos Americanos	2023-10-05
		Kit Sousplat Super Pai Ii  4 Pecas  Sem Base	1570246672				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Mae/pai  1 Peca  Sem Base	1570076861				Jogos Americanos	2023-10-05
		Kit Jogo Americano  Guardanapo Milho/palha  4 Pecas	1570076917				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Love You Dad  12 Pecas  Com Base	1570076707	0	256.56		Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Love You Dad  4 Pecas  Com Base	1570076822				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Melhor Pai Do Mundo  8 Pecas  Com	1570076733				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Boteco  8 Pecas  Sem Base	1570076895				Jogos Americanos	2023-10-05
		Kit Sousplat Love You Dad  4 Pecas  Sem Base	1570076647				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Milho/palha  1 Peca  Sem Base	1570076656				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Melhor Pai Do Mundo  12 Pecas  Se	1570076939	0	201.72		Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Pai Gravata  1 Peca  Sem Base	1570076635				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Boteco  4 Pecas  Sem Base	1570076611				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Patchwork Girassol  2 Pecas  Com	1570076781				Jogos Americanos	2023-10-05
		Kit Sousplat Mae/pai  2 Pecas  Com Base	1570076587				Jogos Americanos	2023-10-05
		Lugar Americano Rustic Castanho Yoi	1570165199				Jogos Americanos	2023-10-05
		Kit Sousplat Pai Xadrez Azul  8 Pecas  Com Base	1570246679				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Milho/palha  2 Pecas  Sem Base	1570076660				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Super Pai Verde  4 Pecas  Com Base	1570076710				Jogos Americanos	2023-10-05
		Kit Sousplat Boteco  2 Pecas  Com Base	1570076777				Jogos Americanos	2023-10-05
		Kit Sousplat Pai Palavras  12 Pecas  Com Base	1570076854				Jogos Americanos	2023-10-05
		Kit Sousplat Pai Gravata  12 Pecas  Sem Base	1570076692				Jogos Americanos	2023-10-05
		Kit Sousplat Boteco  4 Pecas  Sem Base	1570076607				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Boteco  6 Pecas  Com Base	1570076915				Jogos Americanos	2023-10-05
		Kit Sousplat Love You Dad  8 Pecas  Sem Base	1570076916				Jogos Americanos	2023-10-05
		Kit Sousplat Mae/pai  6 Pecas  Sem Base	1570076621				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Xadrez Laranja E Azul  2 Pecas  S	1570076801				Jogos Americanos	2023-10-05
		Kit Sousplat  Guardanapo Beer  1 Peca  Sem Base	1570076817				Jogos Americanos	2023-10-05
		Toalha De Mesa Redonda Flor Do Sol 160x0cm 4 Lugares Karsten	1567622985				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa 4 Lugares 1,45m Quadrada Oxford Azul Royal	1567400849				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa De Natal Retangular Karsten 6 Lugares Veríssim	1566768115				Toalha E Caminho De Mesa	2023-10-05
		Toalha de Mesa Retangular Karsten Celebration Verissimo Verme	1566768118				Toalha E Caminho De Mesa	2023-10-05
Oferta	9	Toalha De Mesa Retangular 8 Lugares Clean Athenas Edite Dohler	1566779035			88.90	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa De Natal Retangular Karsten 10 Lugares Veríssi	1566768126				Toalha E Caminho De Mesa	2023-10-05
Oferta	30	Toalha De Mesa Retangular Renda Branca Floral Interlar 6 Luga	1566986891			69.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	14	Toalha De Mesa Quadrada Renda Branca Floral Interlar 4 Lugare	1566986893			59.90	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Renda Marfim Floral Interlar 4 Lugare	1566986890				Toalha E Caminho De Mesa	2023-10-05
Oferta	14	Toalha De Mesa Redonda Renda Branca Floral Interlar 4 Lugares	1566986894			59.90	Toalha E Caminho De Mesa	2023-10-05
		Toalha de Mesa Redonda Karsten Celebration Verissimo Vermelha	1566771939				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Chamonix Branco/bege Quadrada 140x140	1566691031				Toalha E Caminho De Mesa	2023-10-05
Oferta	30	Toalha De Mesa Retangular Fina 2,00 X 1,40 M Renda Creme	1567080823			48.86	Toalha E Caminho De Mesa	2023-10-05
Oferta	12	Toalha De Mesa 0 78 X 0 78 Dohler Clean Athenas Emma 01 Quadr	1567130044			21.90	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa 1 60 X 2 50 Dohler Clean Athenas Emma 01 Retan	1567130059				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Fiori Estampada Retangular 2,20m X 1,40m Tecid	1567161133				Toalha E Caminho De Mesa	2023-10-05
		Toalha Mesa Bege Lisa Texturizada Retangular 2,20m X 1,40m Te	1567163682				Toalha E Caminho De Mesa	2023-10-05
Oferta	19	Toalha Mesa Tabaco Estampada Quadrada 1,40m X 1,40m Tecido Ja	1567161100			45.30	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Folhas Estampada Azul Valence Quadrada 1,40m X	1567157154				Toalha E Caminho De Mesa	2023-10-05
Oferta	19	Toalha De Mesa Realce Estampada Folhas Quadrada 1,40m X 1,40m	1567153083			45.30	Toalha E Caminho De Mesa	2023-10-05
		Toalha Mesa Tabaco Medalhao Quadrada 1,40m X 1,40m Tecido Jac	1567158082				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Floral Diva Retangular 2,20m X 1,40m Tecido Ja	1567157134				Toalha E Caminho De Mesa	2023-10-05
Oferta	32	Toalha Mesa Quadrada Jacquard Listrado 8 Lugares 220x220cm Fe	1571360129			84.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	46	Toalha De Mesa 4 Lugares Estampada Impermeavel E Termica Esta	1571360317			29.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	46	Toalha De Mesa 4 Lugares Estampada Impermeavel E Termica Esta	1571360078			29.90	Toalha E Caminho De Mesa	2023-10-05
		Trilho De Mesa Futebol	1571359897				Toalha E Caminho De Mesa	2023-10-05
Oferta	46	Toalha De Mesa 4 Lugares Estampada Impermeavel E Termica Esta	1571360140			29.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	9	Toalha De Mesa Redonda Athenas Dohler 1,60m Natal 105	1571360353			80.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	32	Toalha Mesa Quadrada Jacquard Listrado 8 Lugares 220x220cm Ca	1571360212			84.90	Toalha E Caminho De Mesa	2023-10-05
		Trilho Capri  Corte E Sensacao 3d  Limao Siciliano	1571361520				Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Trilho De Mesa Mumbai 30x45 Cm Jolitex	1571360279			36.55	Toalha E Caminho De Mesa	2023-10-05
Oferta	46	Toalha De Mesa 4 Lugares Estampada Impermeavel E Termica Esta	1571360157			29.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Trilho De Mesa Los Angeles 40x90 Cm Jolitex	1571360007			66.30	Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Trilho De Mesa Haifa 40x90 Cm Jolitex	1571360029			61.20	Toalha E Caminho De Mesa	2023-10-05
		Trilho De Mesa Haifa 30x45 Cm Jolitex	1571360261				Toalha E Caminho De Mesa	2023-10-05
Oferta	46	Toalha De Mesa 4 Lugares Estampada Impermeavel E Termica Esta	1571359932			29.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Trilho De Mesa Mumbai 40x150 Cm Jolitex	1571360275			99.45	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Colonial Grid Azul Cru 140x250cm	1571360341				Toalha E Caminho De Mesa	2023-10-05
Oferta	46	Toalha De Mesa 4 Lugares Estampada Impermeavel E Termica Esta	1571360303			29.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	46	Toalha De Mesa 4 Lugares Estampada Impermeavel E Termica Esta	1571360342			29.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	9	Trilho De Mesa Renda 40x140 Bordado Inglês Tessi Anne	1571310382			89.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	9	Toalha De Mesa Renda 8 Lugares Bordado Inglês Tessi Miami	1571310381		407.88	407.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	9	Toalha De Mesa Renda 8 Lugares Bordado Inglês Tessi Antalia	1571310360		407.88	407.90	Toalha E Caminho De Mesa	2023-10-05
		Caminho De Mesa Colecao Cereja 35x140cm	1571043015				Toalha E Caminho De Mesa	2023-10-05
		Caminho De Mesa Colecao Tulipa 40x150cm	1571043009				Toalha E Caminho De Mesa	2023-10-05
		Caminho De Mesa Colecao Botânica 35x150cm	1571043013				Toalha E Caminho De Mesa	2023-10-05
		Centro Para Mesa Jolitex Bordado Florenca 0,85cmx 0,85m Laran	1571312263				Toalha E Caminho De Mesa	2023-10-05
Oferta	24	Toalha de Mesa Retangular Lepper 6 Lugares Natal 1,40m x 2,10	1571099913			57.70	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Natal Estampada Para 6 Cadeiras Vermelho Flor	1569911138				Toalha E Caminho De Mesa	2023-10-05
		Kit Jogo Americano Grid Algodao Cru Com Caminho De Mesa 7 Pec	1569961073				Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Toalha De Mesa Linha K Digital Rosen 1 50x1 50m Kacyumara	1569911347			83.30	Toalha E Caminho De Mesa	2023-10-05
Oferta	12	Centro De Mesa Genebra Döhler  Isabela 01	1569911520			21.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Toalha De Mesa Linha K Digital Cerejas 150cm Redonda Kacyumara	1569911571			89.25	Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Kit 4 Guardanapos Tecido Delicado 45 X 45cm Off White	1569961087			109.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	10	Toalha De Mesa 1 40 X 1 40 Dohler Genebra Natal 83 Quadrada 	1569911522			53.90	Toalha E Caminho De Mesa	2023-10-05
		Toalha Mesa Casa Com Casa Quadrada 4 Lugares Sejacomoflor E	1569911981				Toalha E Caminho De Mesa	2023-10-05
Oferta	47	Trilho De Mesa Peru Em Algodao Azul  L Hermitage	1569911735			52.40	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Natal Estampada Para 8 Cadeiras Verde Floral	1569911196				Toalha E Caminho De Mesa	2023-10-05
Oferta	9	Toalha Mesa Retangular 6 Cadeiras 1 40m X 2 10m Requinte Dohl	1569911887			79.90	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Natal Estampada Para 4 Cadeiras Verde Floral	1569911190				Toalha E Caminho De Mesa	2023-10-05
Oferta	9	Toalha Mesa Retangular 6 Cadeiras 1 40m X 2 10m Requinte Dohl	1569911882			79.90	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Oxford Lisa Para 8 Cadeiras Branco	1569911098				Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Toalha De Mesa Giardino 160x270 Tessi	1569911167		329.79	329.80	Toalha E Caminho De Mesa	2023-10-05
		Toalha Mesa 140x140cm Clen Renova Marcelle D  Dohler	1569911229				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Algodao Cru Elegance Retangular 1,50 X 2,20	1569961065				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Natal Estampada Para 8 Cadeiras Xadrez Vermel	1569911606				Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Toalha De Mesa Guipere Cannes 170x220 Branco Kacyumara	1569911300			191.25	Toalha E Caminho De Mesa	2023-10-05
Oferta	34	Toalha De Mesa Retangular 8 Cadeiras 1 60m X 2 50m Clean Dohl	1569911217			81.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	9	Toalha De Mesa Clean Athenas 6 Lugares 140x210cm Dohler Estam	1569911021			72.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Trilho De Mesa Esplendor Memphis 032x90cm Jolitex	1569911746			42.50	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 6 Cadeiras 1 40m X 2 10m Clean Doh	1569910914				Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Toalha De Mesa Impermeavel Abacaxis 1 60x2 20m Kacyumara	1569911206			90.10	Toalha E Caminho De Mesa	2023-10-05
Oferta	42	Caminho De Mesa Limpa Facil Impermeavel Clean Döhler Estampa:	1569911903			19.90	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Natal Estampada Para 4 Cadeiras Xadrez Vermel	1569911634				Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Toalha De Mesa Linha K Digital Enna 1 60x1 60m Kacyumara	1569911314			140.25	Toalha E Caminho De Mesa	2023-10-05
Oferta	28	Caminho De Mesa Natalino Colorido Com Papai Noel 33x40 Cm  I	1569911977			49.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Toalha De Mesa Linha K Digital Cerejas 150x270 Kacyumara	1569911611			137.70	Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Toalha De Mesa Linha K Digital Morango 1 50x1 50m Kacyumara	1569911327			83.30	Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Toalha De Mesa Impermeavel Tropical 160x270cm Kacyumara	1569911494			108.80	Toalha E Caminho De Mesa	2023-10-05
Oferta	18	Toalha De Mesa Quadrada Oxford 1,00 X 1,00 Admirare Preta	1569910804			29.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Toalha De Mesa Impermeavel Tropical 160x220cm Kacyumara	1569911093			90.10	Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Toalha De Mesa Digital 1 40x2 10m Kavy Kacyumara	1569911621			86.70	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Luxo 6 Lugares Jacquard Original Grosso Branco	1569911162				Toalha E Caminho De Mesa	2023-10-05
Oferta	12	Toalha Centro De Mesa Dohler 78cmx78cm Dohler Clean Elma	1569911174			21.90	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Luxo 4 Lugares Jacquard Original Grosso Vermel	1569911122				Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Toalha De Mesa Guipere Cannes 170x220 Bege Kacyumara	1569911549			191.25	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 6 Lugares Dalia Branco E Vermelho G	1568959849				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Flor Com Borboleta 70cm X 70cm Único	1570597820				Toalha E Caminho De Mesa	2023-10-05
		Trilho De Mesa Ladrilho Moderno 1.45m X 45cm Único	1570598080				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Para 4 Lugares Uvas 1.45m X 1.45m Úni	1570597953				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 6 Lugares Pinheiros Natalinos	1570597539				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 6 Lugares Folhas Premium 1.45m	1570598170				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 8 Lugares Cute Papai Noel 1.45	1570598244				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 8 Lugares It's Summer 1.45m X	1570597869				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Geometrico 70cm X 70cm Único	1570598224				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Para 4 Lugares Folhas 1.45m X 1.45m Ú	1570597854				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Efeito Ilusao 70cm X 70cm Único	1570597723				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 6 Lugares Ramos Abstratos 1.45	1570597806				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Para 4 Lugares Flor Com Geometrica 1.	1570598109				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 1012 Lugares Cactos Minimalista 1.	1570598137				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 6 Lugares Folhagens 1.45m X 2.	1570597818				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 8 Lugares Linhas Folhas Premiu	1570597749				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 8 Lugares Folha Com Abstrato D	1570598239				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 6 Lugares Flor Abstrata 1.45m	1570597579				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa De Natal Classic Natal 70cm X 70cm Único	1570598173				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa De Natal Folhas Natalinas 70cm X 70cm Único	1570597708				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 8 Lugares Folhas Natalinas 1.4	1570597830				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 1012 Lugares Abstrato Moderno 1.45	1570597530				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 6 Lugares Geometrico Com Linha	1570597577				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Ladrilhos 70cm X 70cm Único	1570598066				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 1012 Lugares Papai Noel Fofinho 1.	1570597951				Toalha E Caminho De Mesa	2023-10-05
		Trilho De Mesa De Natal Flores Natalinas 1.45m X 45cm Único	1570597694				Toalha E Caminho De Mesa	2023-10-05
		Trilho De Mesa De Natal Elementos Natalinos Premium 1.45m X 4	1570597620				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 8 Lugares Espírito Natalino 1.	1570598067				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 8 Lugares Folhas Natalinas Min	1570597911				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Para 4 Lugares Papai Noel E Boneco De	1570597809				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Para 4 Lugares Pinheiros Natalinos Pr	1570597957				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 6 Lugares Bolinhas 1.45m X 2.2	1570597910				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Elemento Classico 70cm X 70cm Único	1570597521				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Redonda Para 4 Lugares Linhas 1.45m Único	1570597764				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Para 4 Lugares Chevron Verde 1.45m X	1570597972				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 8 Lugares Multi Elementos Nata	1570598046				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 1012 Lugares Pitaya 1.45m X 3.20m	1570597542				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Paris 70cm X 70cm Único	1570597673				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 6 Lugares Triangulos 1.45m X 2	1570598096				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Para 4 Lugares Multi Cerejas 1.45m X	1570597881				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 1012 Lugares Poa Verde 1.45m X 3.2	1570597702				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 8 Lugares Estrelas 1.45m X 270	1570597876				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Multi Cerejas 70cm X 70cm Único	1570598118				Toalha E Caminho De Mesa	2023-10-05
		Trilho De Mesa Listras 1.45m X 45cm Único	1570598015				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 6 Lugares Papai Noel E Mamae N	1570598280				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Redonda Para 4 Lugares Ramos Minimalista 1.45m	1570598229				Toalha E Caminho De Mesa	2023-10-05
		Trilho De Mesa De Natal Folhas 1.45m X 45cm Único	1570598267				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 1012 Lugares Papai Noel Feliz 1.45	1570597637				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa De Natal Classica 70cm X 70cm Único	1570597882				Toalha E Caminho De Mesa	2023-10-05
		Trilho De Mesa De Natal Xadrez 1.45m X 45cm Único	1570597737				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa De Natal Folhas Natalinas Vermelho 70cm X 70cm	1570598134				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 1012 Lugares Presentes Natalinos P	1570597643				Toalha E Caminho De Mesa	2023-10-05
		Trilho De Mesa De Natal Ramos Minimalista 1.45m X 45cm Único	1570597988				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 8 Lugares Presentes 1.45m X 2.	1570597607				Toalha E Caminho De Mesa	2023-10-05
		Trilho De Mesa Moderno 1.45m X 45cm Único	1570597828				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Para 4 Lugares Pinheiros Minimalista	1570597799				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Redonda Para 4 Lugares Borboletas 1.45m Único	1570598128				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 6 Lugares Cute Papai Noel 1.45	1570598237				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 1012 Lugares Elementos Geometricos	1570597894				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Flor Abstrata 70cm X 70cm Único	1570597865				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Mandala 70cm X 70cm Único	1570597678				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 1012 Lugares Elementos Natalinos M	1570598130				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 1012 Lugares Laca Natalino Com Sin	1570597907				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 6 Lugares Bolas Natalinas 1.45	1570597714				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 1012 Lugares Pinheiros Natalinos M	1570597746				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Para 4 Lugares Renas Natalinas 1.45m	1570597791				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Geometrico Com Flor 70cm X 70cm Único	1570597994				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Quadrados Coloridos 70cm X 70cm Único	1570597933				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 1012 Lugares Multi Papai Noel Com	1570598208				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Para 6 Lugares Linhas 1.45m X 2.20m	1570597738				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa De Natal Classic Christmas 70cm X 70cm Único	1570598078				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Poa Verde 70cm X 70cm Único	1570598051				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Para 4 Lugares Folhagens 1.45m X 1.45	1570597843				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Para 4 Lugares Linhas Folhas Premium	1570598000				Toalha E Caminho De Mesa	2023-10-05
		Trilho De Mesa Triângulos Rosa 1.45m X 45cm Único	1570597787				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Redonda Para 4 Lugares Flor Com Abstratos 1.45	1570597922				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 1012 Lugares Folhas Premium 1.45m	1570597816				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Folhas 70cm X 70cm Único	1570598283				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Para 4 Lugares Floco De Neve Com Laco	1570598071				Toalha E Caminho De Mesa	2023-10-05
		Centro De Mesa Uvas 70cm X 70cm Único	1570597622				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Branca Lisa Quadrada 1,40m X 1,40m Te	1567163660				Toalha E Caminho De Mesa	2023-10-05
Oferta	9	Toalha De Piso Antiderrapante Teka Pezinho Grafite 500 G/m²	1569912032			146.40	Toalha E Caminho De Mesa	2023-10-05
Oferta	19	Toalha De Mesa Quadrada Floral Estampada Vermelha Quadrada 1,	1567161103			45.30	Toalha E Caminho De Mesa	2023-10-05
Oferta	20	Toalha De Mesa Retangular Renda Marfim Floral Interlar 6 Luga	1566986892			79.90	Toalha E Caminho De Mesa	2023-10-05
		Kit 6 Guardanapos Jacquard Medalhao 38x38 Rosa	1571606081				Toalha E Caminho De Mesa	2023-10-05
Oferta	9	Caminho Para Mesa Jolitex Rendado E Bordado Buenos Aires 0,30	1571359898			37.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	15	Trilho De Mesa Los Angeles 30x45 Cm Jolitex	1571360170			36.55	Toalha E Caminho De Mesa	2023-10-05
Oferta	12	Toalha Centro De Mesa Dohler 78cmx78cm Dohler Clean Evelyn	1567332347			21.90	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa 4 Lugares 1,45m Quadrada Oxford Liso Preto	1567400891				Toalha E Caminho De Mesa	2023-10-05
Oferta	32	Caminho De Mesa Copa Cia Classic Eucalipto 45x170cm	1571361690			80.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	28	Caminho De Mesa Copa Cia Ornato Bambu 45x170cm	1571361696			89.90	Toalha E Caminho De Mesa	2023-10-05
		Caminho Para Mesa Jolitex Bordado Amsterda 0,40cmx 0,90m Rosa	1571360023				Toalha E Caminho De Mesa	2023-10-05
Oferta	9	Toalha Centro Mesa Quadrada Athenas Dohler 78x78cm Natal 105	1571360354			18.90	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 8 Lugares Dalia Branco E Lilas Guga	1568959837				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 06 Lugares Cafe 1 40 X 2 10m	1569910879				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa 4 Lugares 1,45m Quadrada Oxford Liso Branca	1567400886				Toalha E Caminho De Mesa	2023-10-05
Oferta	10	Caminho De Mesa Copa Cia Jeans Destroyed 45x170cm Jeans	1571361684			129.90	Toalha E Caminho De Mesa	2023-10-05
Oferta	28	Caminho De Mesa Copa Cia Coloratta Liz 45x170cm	1571361694			107.90	Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular Karsten 6 Lugares Celebration Verís	1567466320				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Primavera Palha E Vermelho Guga Tapet	1568959866				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 6 Lugares Primavera Palha E Vermelh	1568959836				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Retangular 8 Lugares Primavera Palha E Pink Gu	1568959846				Toalha E Caminho De Mesa	2023-10-05
		Toalha De Mesa Quadrada Dalia Branco E Amarelo Guga Tapetes	1568959857				Toalha E Caminho De Mesa	2023-10-05
